"tm","regex_mrp","bert990_mrp","regex_uw","bert990_uw","iclaimnsa","iclaimnsa_raw"
198535,NA,NA,NA,NA,1.9283077520886,1.9283077520886
198536,NA,NA,NA,NA,1.8499854284049,1.8499854284049
198537,NA,NA,NA,NA,2.02120167087624,2.02120167087624
198538,NA,NA,NA,NA,1.9283077520886,1.9283077520886
198539,NA,NA,NA,NA,1.83116378472897,1.83116378472897
198540,NA,NA,NA,NA,2.15902467456771,2.15902467456771
198541,NA,NA,NA,NA,2.17359626967165,2.17359626967165
198542,NA,NA,NA,NA,2.00966582475228,2.00966582475228
198543,NA,NA,NA,NA,2.28106178356324,2.28106178356324
198544,NA,NA,NA,NA,2.27863318437925,2.27863318437925
198545,NA,NA,NA,NA,2.45349232562658,2.45349232562658
198546,NA,NA,NA,NA,2.30899067417913,2.30899067417913
198547,NA,NA,NA,NA,2.56885078686614,2.56885078686614
198548,NA,NA,NA,NA,2.33570526520303,2.33570526520303
198549,NA,NA,NA,NA,3.06124927142024,3.06124927142024
198550,NA,NA,NA,NA,2.69210219545366,2.69210219545366
198551,NA,NA,NA,NA,2.78196036526132,2.78196036526132
198552,NA,NA,NA,NA,3.32839518165922,3.32839518165922
198601,NA,NA,NA,NA,3.32414513308724,3.32414513308724
198602,NA,NA,NA,NA,4.88087721002526,4.88087721002526
198603,NA,NA,NA,NA,3.45346803963474,3.45346803963474
198604,NA,NA,NA,NA,2.40249174276277,2.40249174276277
198605,NA,NA,NA,NA,2.58281523217408,2.58281523217408
198606,NA,NA,NA,NA,2.65992325626579,2.65992325626579
198607,NA,NA,NA,NA,2.27195453662328,2.27195453662328
198608,NA,NA,NA,NA,2.32052652030309,2.32052652030309
198609,NA,NA,NA,NA,2.31445502234311,2.31445502234311
198610,NA,NA,NA,NA,2.25677579172333,2.25677579172333
198611,NA,NA,NA,NA,2.19545366232757,2.19545366232757
198612,NA,NA,NA,NA,2.20456090926753,2.20456090926753
198613,NA,NA,NA,NA,2.02363027006023,2.02363027006023
198614,NA,NA,NA,NA,2.22277540314746,2.22277540314746
198615,NA,NA,NA,NA,2.344205362347,2.344205362347
198616,NA,NA,NA,NA,2.11713133864387,2.11713133864387
198617,NA,NA,NA,NA,2.03455896638819,2.03455896638819
198618,NA,NA,NA,NA,2.02545171944822,2.02545171944822
198619,NA,NA,NA,NA,2.08738099863998,2.08738099863998
198620,NA,NA,NA,NA,1.93680784923256,1.93680784923256
198621,NA,NA,NA,NA,1.9532008937245,1.9532008937245
198622,NA,NA,NA,NA,1.6921264814455,1.6921264814455
198623,NA,NA,NA,NA,2.07766660190402,2.07766660190402
198624,NA,NA,NA,NA,1.97141538760443,1.97141538760443
198625,NA,NA,NA,NA,1.98780843209637,1.98780843209637
198626,NA,NA,NA,NA,2.04063046434816,2.04063046434816
198627,NA,NA,NA,NA,2.2913833300952,2.2913833300952
198628,NA,NA,NA,NA,2.76981736934136,2.76981736934136
198629,NA,NA,NA,NA,2.44317077909462,2.44317077909462
198630,NA,NA,NA,NA,2.25070429376336,2.25070429376336
198631,NA,NA,NA,NA,2.25191859335535,2.25191859335535
198632,NA,NA,NA,NA,2.28834758111521,2.28834758111521
198633,NA,NA,NA,NA,1.9793083349524,1.9793083349524
198634,NA,NA,NA,NA,1.88337866718477,1.88337866718477
198635,NA,NA,NA,NA,1.86455702350884,1.86455702350884
198636,NA,NA,NA,NA,1.72248397124539,1.72248397124539
198637,NA,NA,NA,NA,1.94773654556052,1.94773654556052
198638,NA,NA,NA,NA,1.91737905576064,1.91737905576064
198639,NA,NA,NA,NA,1.78623469982514,1.78623469982514
198640,NA,NA,NA,NA,1.99691567903633,1.99691567903633
198641,NA,NA,NA,NA,2.17177482028366,2.17177482028366
198642,NA,NA,NA,NA,1.9003788614727,1.9003788614727
198643,NA,NA,NA,NA,2.01816592189625,2.01816592189625
198644,NA,NA,NA,NA,2.02848746842821,2.02848746842821
198645,NA,NA,NA,NA,2.17116767048766,2.17116767048766
198646,NA,NA,NA,NA,2.1092383912959,2.1092383912959
198647,NA,NA,NA,NA,2.49295706236643,2.49295706236643
198648,NA,NA,NA,NA,2.13048863415582,2.13048863415582
198649,NA,NA,NA,NA,2.80928210608121,2.80928210608121
198650,NA,NA,NA,NA,2.66295900524577,2.66295900524577
198651,NA,NA,NA,NA,2.57310083543812,2.57310083543812
198652,NA,NA,NA,NA,2.93799786283272,2.93799786283272
198701,NA,NA,NA,NA,2.93846536817564,2.93846536817564
198702,NA,NA,NA,NA,4.31375680007771,4.31375680007771
198703,NA,NA,NA,NA,3.31362929862056,3.31362929862056
198704,NA,NA,NA,NA,2.50738901301729,2.50738901301729
198705,NA,NA,NA,NA,2.64561273557412,2.64561273557412
198706,NA,NA,NA,NA,2.69720225374004,2.69720225374004
198707,NA,NA,NA,NA,2.18099742568486,2.18099742568486
198708,NA,NA,NA,NA,2.02138381581504,2.02138381581504
198709,NA,NA,NA,NA,2.15754930056343,2.15754930056343
198710,NA,NA,NA,NA,2.0829184476394,2.0829184476394
198711,NA,NA,NA,NA,1.94987978434039,1.94987978434039
198712,NA,NA,NA,NA,1.90101029726054,1.90101029726054
198713,NA,NA,NA,NA,1.75252574315135,1.75252574315135
198714,NA,NA,NA,NA,1.8757285797552,1.8757285797552
198715,NA,NA,NA,NA,2.09080532348941,2.09080532348941
198716,NA,NA,NA,NA,1.85302724888284,1.85302724888284
198717,NA,NA,NA,NA,1.7338133864387,1.7338133864387
198718,NA,NA,NA,NA,1.68621284243248,1.68621284243248
198719,NA,NA,NA,NA,1.68042670487663,1.68042670487663
198720,NA,NA,NA,NA,1.7232854089761,1.7232854089761
198721,NA,NA,NA,NA,1.73735914124733,1.73735914124733
198722,NA,NA,NA,NA,1.47411720419662,1.47411720419662
198723,NA,NA,NA,NA,1.81945793666213,1.81945793666213
198724,NA,NA,NA,NA,1.70635200116573,1.70635200116573
198725,NA,NA,NA,NA,1.73153657470371,1.73153657470371
198726,NA,NA,NA,NA,1.78676899164562,1.78676899164562
198727,NA,NA,NA,NA,1.9541419759083,1.9541419759083
198728,NA,NA,NA,NA,2.44502865747037,2.44502865747037
198729,NA,NA,NA,NA,2.19479186904993,2.19479186904993
198730,NA,NA,NA,NA,2.06282786088984,2.06282786088984
198731,NA,NA,NA,NA,1.87872182824947,1.87872182824947
198732,NA,NA,NA,NA,1.79961020983097,1.79961020983097
198733,NA,NA,NA,NA,1.55823173693414,1.55823173693414
198734,NA,NA,NA,NA,1.48786914707597,1.48786914707597
198735,NA,NA,NA,NA,1.48040727608316,1.48040727608316
198736,NA,NA,NA,NA,1.55180809209248,1.55180809209248
198737,NA,NA,NA,NA,1.2772913833301,1.2772913833301
198738,NA,NA,NA,NA,1.47932654944628,1.47932654944628
198739,NA,NA,NA,NA,1.47055323489411,1.47055323489411
198740,NA,NA,NA,NA,1.48591412473285,1.48591412473285
198741,NA,NA,NA,NA,1.76726126870021,1.76726126870021
198742,NA,NA,NA,NA,1.47025573149407,1.47025573149407
198743,NA,NA,NA,NA,1.64652953176608,1.64652953176608
198744,NA,NA,NA,NA,1.58487954148047,1.58487954148047
198745,NA,NA,NA,NA,1.85994268505926,1.85994268505926
198746,NA,NA,NA,NA,1.73847629687196,1.73847629687196
198747,NA,NA,NA,NA,2.14953492325627,2.14953492325627
198748,NA,NA,NA,NA,1.75231931222071,1.75231931222071
198749,NA,NA,NA,NA,2.50326039440451,2.50326039440451
198750,NA,NA,NA,NA,2.26387337283855,2.26387337283855
198751,NA,NA,NA,NA,2.33608776957451,2.33608776957451
198752,NA,NA,NA,NA,2.41212721002526,2.41212721002526
198801,NA,NA,NA,NA,2.82630051486303,2.82630051486303
198802,NA,NA,NA,NA,3.97452399455994,3.97452399455994
198803,NA,NA,NA,NA,3.50917403341752,3.50917403341752
198804,NA,NA,NA,NA,2.50561613561298,2.50561613561298
198805,NA,NA,NA,NA,2.39688167864776,2.39688167864776
198806,NA,NA,NA,NA,2.31267000194288,2.31267000194288
198807,NA,NA,NA,NA,2.03293787643287,2.03293787643287
198808,NA,NA,NA,NA,1.91553939187876,1.91553939187876
198809,NA,NA,NA,NA,1.97030430347775,1.97030430347775
198810,NA,NA,NA,NA,1.89679060617836,1.89679060617836
198811,NA,NA,NA,NA,1.7869693510783,1.7869693510783
198812,NA,NA,NA,NA,1.67297090538178,1.67297090538178
198813,NA,NA,NA,NA,1.63323295123373,1.63323295123373
198814,NA,NA,NA,NA,1.55798887701574,1.55798887701574
198815,NA,NA,NA,NA,1.94113682727803,1.94113682727803
198816,NA,NA,NA,NA,1.65849038274723,1.65849038274723
198817,NA,NA,NA,NA,1.65411890421605,1.65411890421605
198818,NA,NA,NA,NA,1.50341825335147,1.50341825335147
198819,NA,NA,NA,NA,1.62300247717117,1.62300247717117
198820,NA,NA,NA,NA,1.56098819700797,1.56098819700797
198821,NA,NA,NA,NA,1.57640373032835,1.57640373032835
198822,NA,NA,NA,NA,1.55340489605595,1.55340489605595
198823,NA,NA,NA,NA,1.42867204196619,1.42867204196619
198824,NA,NA,NA,NA,1.62747717116767,1.62747717116767
198825,NA,NA,NA,NA,1.60348261122984,1.60348261122984
198826,NA,NA,NA,NA,1.63183650670293,1.63183650670293
198827,NA,NA,NA,NA,1.76121405673208,1.76121405673208
198828,NA,NA,NA,NA,2.03868758500097,2.03868758500097
198829,NA,NA,NA,NA,2.29424907713231,2.29424907713231
198830,NA,NA,NA,NA,2.33704099475423,2.33704099475423
198831,NA,NA,NA,NA,1.89111982708374,1.89111982708374
198832,NA,NA,NA,NA,1.78330823780843,1.78330823780843
198833,NA,NA,NA,NA,1.58506168641927,1.58506168641927
198834,NA,NA,NA,NA,1.53826865164173,1.53826865164173
198835,NA,NA,NA,NA,1.468142850204,1.468142850204
198836,NA,NA,NA,NA,1.48110549834855,1.48110549834855
198837,NA,NA,NA,NA,1.33710170973383,1.33710170973383
198838,NA,NA,NA,NA,1.50117787060424,1.50117787060424
198839,NA,NA,NA,NA,1.43426996308529,1.43426996308529
198840,NA,NA,NA,NA,1.3749089275306,1.3749089275306
198841,NA,NA,NA,NA,1.68017777346027,1.68017777346027
198842,NA,NA,NA,NA,1.44332863804158,1.44332863804158
198843,NA,NA,NA,NA,1.6040958325238,1.6040958325238
198844,NA,NA,NA,NA,1.61376772877404,1.61376772877404
198845,NA,NA,NA,NA,1.78145035943268,1.78145035943268
198846,NA,NA,NA,NA,1.56159534680396,1.56159534680396
198847,NA,NA,NA,NA,2.03891830192345,2.03891830192345
198848,NA,NA,NA,NA,1.71119705653779,1.71119705653779
198849,NA,NA,NA,NA,2.37642073052263,2.37642073052263
198850,NA,NA,NA,NA,2.14948027977463,2.14948027977463
198851,NA,NA,NA,NA,2.15397318826501,2.15397318826501
198852,NA,NA,NA,NA,2.50859116961337,2.50859116961337
198853,NA,NA,NA,NA,2.8792621915679,2.8792621915679
198902,NA,NA,NA,NA,3.30373275694579,3.30373275694579
198903,NA,NA,NA,NA,3.1555214202448,3.1555214202448
198904,NA,NA,NA,NA,2.21305493491354,2.21305493491354
198905,NA,NA,NA,NA,2.19382042937634,2.19382042937634
198906,NA,NA,NA,NA,2.06823756557218,2.06823756557218
198907,NA,NA,NA,NA,2.21792427627744,2.21792427627744
198908,NA,NA,NA,NA,1.92876918593355,1.92876918593355
198909,NA,NA,NA,NA,1.75278074606567,1.75278074606567
198910,NA,NA,NA,NA,2.02587065280746,2.02587065280746
198911,NA,NA,NA,NA,1.97335219545366,1.97335219545366
198912,NA,NA,NA,NA,1.76748591412473,1.76748591412473
198913,NA,NA,NA,NA,1.6779738197008,1.6779738197008
198914,NA,NA,NA,NA,1.67451306586361,1.67451306586361
198915,NA,NA,NA,NA,1.95334053817758,1.95334053817758
198916,NA,NA,NA,NA,1.67111909850398,1.67111909850398
198917,NA,NA,NA,NA,1.6453880901496,1.6453880901496
198918,NA,NA,NA,NA,1.50358218379639,1.50358218379639
198919,NA,NA,NA,NA,1.67224232562658,1.67224232562658
198920,NA,NA,NA,NA,1.6727401884593,1.6727401884593
198921,NA,NA,NA,NA,1.58188629298621,1.58188629298621
198922,NA,NA,NA,NA,1.61590489605595,1.61590489605595
198923,NA,NA,NA,NA,1.47686759277249,1.47686759277249
198924,NA,NA,NA,NA,1.79412157567515,1.79412157567515
198925,NA,NA,NA,NA,1.73395303089178,1.73395303089178
198926,NA,NA,NA,NA,1.79314406450359,1.79314406450359
198927,NA,NA,NA,NA,1.94031110355547,1.94031110355547
198928,NA,NA,NA,NA,2.21363172721974,2.21363172721974
198929,NA,NA,NA,NA,2.57338619584224,2.57338619584224
198930,NA,NA,NA,NA,2.21625461433845,2.21625461433845
198931,NA,NA,NA,NA,1.9475726151156,1.9475726151156
198932,NA,NA,NA,NA,1.89178162036138,1.89178162036138
198933,NA,NA,NA,NA,1.76941057897805,1.76941057897805
198934,NA,NA,NA,NA,1.58720492519915,1.58720492519915
198935,NA,NA,NA,NA,1.54512337283855,1.54512337283855
198936,NA,NA,NA,NA,1.57579658053235,1.57579658053235
198937,NA,NA,NA,NA,1.45709272391684,1.45709272391684
198938,NA,NA,NA,NA,1.65085850981154,1.65085850981154
198939,NA,NA,NA,NA,1.59616645618807,1.59616645618807
198940,NA,NA,NA,NA,1.61082912376141,1.61082912376141
198941,NA,NA,NA,NA,2.28271323100835,2.28271323100835
198942,NA,NA,NA,NA,1.727851175442,1.727851175442
198943,NA,NA,NA,NA,1.91539367592772,1.91539367592772
198944,NA,NA,NA,NA,1.92793131921508,1.92793131921508
198945,NA,NA,NA,NA,2.04463158150379,2.04463158150379
198946,NA,NA,NA,NA,1.84303963473868,1.84303963473868
198947,NA,NA,NA,NA,2.29389693025063,2.29389693025063
198948,NA,NA,NA,NA,1.9213741014183,1.9213741014183
198949,NA,NA,NA,NA,2.6938265008743,2.6938265008743
198950,NA,NA,NA,NA,2.5895788809015,2.5895788809015
198951,NA,NA,NA,NA,2.55485598406839,2.55485598406839
198952,NA,NA,NA,NA,3.2437645715951,3.2437645715951
198953,NA,NA,NA,NA,3.13244365649893,3.13244365649893
199001,NA,NA,NA,NA,3.53166286186128,3.53166286186128
199002,NA,NA,NA,NA,4.43823465125316,4.43823465125316
199003,NA,NA,NA,NA,2.94725082572372,2.94725082572372
199004,NA,NA,NA,NA,2.6760005828638,2.6760005828638
199005,NA,NA,NA,NA,2.62848503982903,2.62848503982903
199006,NA,NA,NA,NA,2.60931124927142,2.60931124927142
199007,NA,NA,NA,NA,2.21376530017486,2.21376530017486
199008,NA,NA,NA,NA,2.07626408587527,2.07626408587527
199009,NA,NA,NA,NA,2.19749975714008,2.19749975714008
199010,NA,NA,NA,NA,2.1610586263843,2.1610586263843
199011,NA,NA,NA,NA,1.97423256265786,1.97423256265786
199012,NA,NA,NA,NA,1.86025233145522,1.86025233145522
199013,NA,NA,NA,NA,1.80394525937439,1.80394525937439
199014,NA,NA,NA,NA,2.25907688945016,2.25907688945016
199015,NA,NA,NA,NA,1.91631047211968,1.91631047211968
199016,NA,NA,NA,NA,1.97284826112298,1.97284826112298
199017,NA,NA,NA,NA,1.78978652613173,1.78978652613173
199018,NA,NA,NA,NA,1.84670681950651,1.84670681950651
199019,NA,NA,NA,NA,1.81699290849038,1.81699290849038
199020,NA,NA,NA,NA,1.74301777734603,1.74301777734603
199021,NA,NA,NA,NA,1.79398193122207,1.79398193122207
199022,NA,NA,NA,NA,1.66304400621721,1.66304400621721
199023,NA,NA,NA,NA,1.95336482416942,1.95336482416942
199024,NA,NA,NA,NA,1.85599621138527,1.85599621138527
199025,NA,NA,NA,NA,1.92465878181465,1.92465878181465
199026,NA,NA,NA,NA,1.98177943462211,1.98177943462211
199027,NA,NA,NA,NA,2.54551194870799,2.54551194870799
199028,NA,NA,NA,NA,2.72581115212745,2.72581115212745
199029,NA,NA,NA,NA,2.47520400233146,2.47520400233146
199030,NA,NA,NA,NA,2.14414343306781,2.14414343306781
199031,NA,NA,NA,NA,2.04607659801826,2.04607659801826
199032,NA,NA,NA,NA,2.00771080240917,2.00771080240917
199033,NA,NA,NA,NA,1.90526034583252,1.90526034583252
199034,NA,NA,NA,NA,1.83521347386827,1.83521347386827
199035,NA,NA,NA,NA,1.85490334175248,1.85490334175248
199036,NA,NA,NA,NA,1.6864678453468,1.6864678453468
199037,NA,NA,NA,NA,1.96258742957062,1.96258742957062
199038,NA,NA,NA,NA,1.86121162813289,1.86121162813289
199039,NA,NA,NA,NA,1.87050709150962,1.87050709150962
199040,NA,NA,NA,NA,2.19507722945405,2.19507722945405
199041,NA,NA,NA,NA,2.16268578783758,2.16268578783758
199042,NA,NA,NA,NA,2.35236545560521,2.35236545560521
199043,NA,NA,NA,NA,2.39580095201088,2.39580095201088
199044,NA,NA,NA,NA,2.57899625995726,2.57899625995726
199045,NA,NA,NA,NA,2.81641004468622,2.81641004468622
199046,NA,NA,NA,NA,2.62897683116378,2.62897683116378
199047,NA,NA,NA,NA,2.56627647173111,2.56627647173111
199048,NA,NA,NA,NA,3.45215052457742,3.45215052457742
199049,NA,NA,NA,NA,3.48700092286769,3.48700092286769
199050,NA,NA,NA,NA,3.17784024674568,3.17784024674568
199051,NA,NA,NA,NA,3.87027030308918,3.87027030308918
199052,NA,NA,NA,NA,3.94326185156402,3.94326185156402
199101,NA,NA,NA,NA,3.9572505828638,3.9572505828638
199102,NA,NA,NA,NA,5.29885127258597,5.29885127258597
199103,NA,NA,NA,NA,4.19596366815621,4.19596366815621
199104,NA,NA,NA,NA,3.10472119681368,3.10472119681368
199105,NA,NA,NA,NA,3.41861764134447,3.41861764134447
199106,NA,NA,NA,NA,3.4896541674762,3.4896541674762
199107,NA,NA,NA,NA,3.02482028366038,3.02482028366038
199108,NA,NA,NA,NA,2.98915023314552,2.98915023314552
199109,NA,NA,NA,NA,3.06017461628133,3.06017461628133
199110,NA,NA,NA,NA,3.12323926559161,3.12323926559161
199111,NA,NA,NA,NA,2.85846731105498,2.85846731105498
199112,NA,NA,NA,NA,2.90142923061978,2.90142923061978
199113,NA,NA,NA,NA,2.50694579366621,2.50694579366621
199114,NA,NA,NA,NA,2.72052894890227,2.72052894890227
199115,NA,NA,NA,NA,2.78902758888673,2.78902758888673
199116,NA,NA,NA,NA,2.6344958228094,2.6344958228094
199117,NA,NA,NA,NA,2.3384556537789,2.3384556537789
199118,NA,NA,NA,NA,2.33423596269672,2.33423596269672
199119,NA,NA,NA,NA,2.31999829998057,2.31999829998057
199120,NA,NA,NA,NA,2.22515543034778,2.22515543034778
199121,NA,NA,NA,NA,2.21680712065281,2.21680712065281
199122,NA,NA,NA,NA,1.94671653390324,1.94671653390324
199123,NA,NA,NA,NA,2.41452545171945,2.41452545171945
199124,NA,NA,NA,NA,2.24083203808044,2.24083203808044
199125,NA,NA,NA,NA,2.25393433067807,2.25393433067807
199126,NA,NA,NA,NA,2.24871284243248,2.24871284243248
199127,NA,NA,NA,NA,2.5935071400816,2.5935071400816
199128,NA,NA,NA,NA,3.14435593549641,3.14435593549641
199129,NA,NA,NA,NA,2.7604369049932,2.7604369049932
199130,NA,NA,NA,NA,2.47776617447057,2.47776617447057
199131,NA,NA,NA,NA,2.41355401204585,2.41355401204585
199132,NA,NA,NA,NA,2.34201962308141,2.34201962308141
199133,NA,NA,NA,NA,2.0944785797552,2.0944785797552
199134,NA,NA,NA,NA,1.99926534874684,1.99926534874684
199135,NA,NA,NA,NA,1.99169419079075,1.99169419079075
199136,NA,NA,NA,NA,1.83472775403147,1.83472775403147
199137,NA,NA,NA,NA,2.07899625995726,2.07899625995726
199138,NA,NA,NA,NA,2.02247668544783,2.02247668544783
